Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities
24639,Tunisia,,2020-02-19,0.0,0.0
24640,Tunisia,,2020-02-20,0.0,0.0
24641,Tunisia,,2020-02-21,0.0,0.0
24642,Tunisia,,2020-02-22,0.0,0.0
24643,Tunisia,,2020-02-23,0.0,0.0
24644,Tunisia,,2020-02-24,0.0,0.0
24645,Tunisia,,2020-02-25,0.0,0.0
24646,Tunisia,,2020-02-26,0.0,0.0
24647,Tunisia,,2020-02-27,0.0,0.0
24648,Tunisia,,2020-02-28,0.0,0.0
24649,Tunisia,,2020-02-29,0.0,0.0
24650,Tunisia,,2020-03-01,0.0,0.0
24651,Tunisia,,2020-03-02,0.0,0.0
24652,Tunisia,,2020-03-03,0.0,0.0
24653,Tunisia,,2020-03-04,1.0,0.0
24654,Tunisia,,2020-03-05,1.0,0.0
24655,Tunisia,,2020-03-06,1.0,0.0
24656,Tunisia,,2020-03-07,1.0,0.0
24657,Tunisia,,2020-03-08,2.0,0.0
24658,Tunisia,,2020-03-09,2.0,0.0
24659,Tunisia,,2020-03-10,5.0,0.0
24660,Tunisia,,2020-03-11,7.0,0.0
24661,Tunisia,,2020-03-12,7.0,0.0
24662,Tunisia,,2020-03-13,16.0,0.0
24663,Tunisia,,2020-03-14,18.0,0.0
24664,Tunisia,,2020-03-15,18.0,0.0
24665,Tunisia,,2020-03-16,20.0,0.0
24666,Tunisia,,2020-03-17,24.0,0.0
24667,Tunisia,,2020-03-18,29.0,0.0
24668,Tunisia,,2020-03-19,39.0,1.0
24669,Tunisia,,2020-03-20,54.0,1.0
24670,Tunisia,,2020-03-21,60.0,1.0
24671,Tunisia,,2020-03-22,75.0,3.0
24672,Tunisia,,2020-03-23,89.0,3.0
24673,Tunisia,,2020-03-24,114.0,4.0
24674,Tunisia,,2020-03-25,173.0,5.0
24675,Tunisia,,2020-03-26,197.0,6.0
24676,Tunisia,,2020-03-27,227.0,6.0
24677,Tunisia,,2020-03-28,278.0,8.0
24678,Tunisia,,2020-03-29,312.0,8.0
24679,Tunisia,,2020-03-30,312.0,8.0
24680,Tunisia,,2020-03-31,394.0,10.0
24681,Tunisia,,2020-04-01,423.0,12.0
24718,Turkey,,2020-01-22,0.0,0.0
24719,Turkey,,2020-01-23,0.0,0.0
24720,Turkey,,2020-01-24,0.0,0.0
24721,Turkey,,2020-01-25,0.0,0.0
24722,Turkey,,2020-01-26,0.0,0.0
24723,Turkey,,2020-01-27,0.0,0.0
24724,Turkey,,2020-01-28,0.0,0.0
24725,Turkey,,2020-01-29,0.0,0.0
24726,Turkey,,2020-01-30,0.0,0.0
24727,Turkey,,2020-01-31,0.0,0.0
24728,Turkey,,2020-02-01,0.0,0.0
24729,Turkey,,2020-02-02,0.0,0.0
24730,Turkey,,2020-02-03,0.0,0.0
24731,Turkey,,2020-02-04,0.0,0.0
24732,Turkey,,2020-02-05,0.0,0.0
24733,Turkey,,2020-02-06,0.0,0.0
24734,Turkey,,2020-02-07,0.0,0.0
24735,Turkey,,2020-02-08,0.0,0.0
24736,Turkey,,2020-02-09,0.0,0.0
24737,Turkey,,2020-02-10,0.0,0.0
24738,Turkey,,2020-02-11,0.0,0.0
24739,Turkey,,2020-02-12,0.0,0.0
24740,Turkey,,2020-02-13,0.0,0.0
24741,Turkey,,2020-02-14,0.0,0.0
24742,Turkey,,2020-02-15,0.0,0.0
24743,Turkey,,2020-02-16,0.0,0.0
24744,Turkey,,2020-02-17,0.0,0.0
24745,Turkey,,2020-02-18,0.0,0.0
24746,Turkey,,2020-02-19,0.0,0.0
24747,Turkey,,2020-02-20,0.0,0.0
24748,Turkey,,2020-02-21,0.0,0.0
24749,Turkey,,2020-02-22,0.0,0.0
24750,Turkey,,2020-02-23,0.0,0.0
24751,Turkey,,2020-02-24,0.0,0.0
24752,Turkey,,2020-02-25,0.0,0.0
24753,Turkey,,2020-02-26,0.0,0.0
24754,Turkey,,2020-02-27,0.0,0.0
24755,Turkey,,2020-02-28,0.0,0.0
24756,Turkey,,2020-02-29,0.0,0.0
24757,Turkey,,2020-03-01,0.0,0.0
24758,Turkey,,2020-03-02,0.0,0.0
24759,Turkey,,2020-03-03,0.0,0.0
24760,Turkey,,2020-03-04,0.0,0.0
24761,Turkey,,2020-03-05,0.0,0.0
24762,Turkey,,2020-03-06,0.0,0.0
24763,Turkey,,2020-03-07,0.0,0.0
24764,Turkey,,2020-03-08,0.0,0.0
24765,Turkey,,2020-03-09,0.0,0.0
24766,Turkey,,2020-03-10,0.0,0.0
24767,Turkey,,2020-03-11,1.0,0.0
24768,Turkey,,2020-03-12,1.0,0.0
24769,Turkey,,2020-03-13,5.0,0.0
24770,Turkey,,2020-03-14,5.0,0.0
24771,Turkey,,2020-03-15,6.0,0.0
24772,Turkey,,2020-03-16,18.0,0.0
24773,Turkey,,2020-03-17,47.0,1.0
24774,Turkey,,2020-03-18,98.0,1.0
24775,Turkey,,2020-03-19,192.0,3.0
24776,Turkey,,2020-03-20,359.0,4.0
24777,Turkey,,2020-03-21,670.0,9.0
24778,Turkey,,2020-03-22,1236.0,30.0
24779,Turkey,,2020-03-23,1529.0,37.0
24780,Turkey,,2020-03-24,1872.0,44.0
24781,Turkey,,2020-03-25,2433.0,59.0
24782,Turkey,,2020-03-26,3629.0,75.0
24783,Turkey,,2020-03-27,5698.0,92.0
24784,Turkey,,2020-03-28,7402.0,108.0
24785,Turkey,,2020-03-29,9217.0,131.0
24786,Turkey,,2020-03-30,10827.0,168.0
24787,Turkey,,2020-03-31,13531.0,214.0
24788,Turkey,,2020-04-01,15679.0,277.0
24825,US,Alabama,2020-01-22,0.0,0.0
24826,US,Alabama,2020-01-23,0.0,0.0
24827,US,Alabama,2020-01-24,0.0,0.0
24828,US,Alabama,2020-01-25,0.0,0.0
24829,US,Alabama,2020-01-26,0.0,0.0
24830,US,Alabama,2020-01-27,0.0,0.0
24831,US,Alabama,2020-01-28,0.0,0.0
24832,US,Alabama,2020-01-29,0.0,0.0
24833,US,Alabama,2020-01-30,0.0,0.0
24834,US,Alabama,2020-01-31,0.0,0.0
24835,US,Alabama,2020-02-01,0.0,0.0
24836,US,Alabama,2020-02-02,0.0,0.0
24837,US,Alabama,2020-02-03,0.0,0.0
24838,US,Alabama,2020-02-04,0.0,0.0
24839,US,Alabama,2020-02-05,0.0,0.0
24840,US,Alabama,2020-02-06,0.0,0.0
24841,US,Alabama,2020-02-07,0.0,0.0
24842,US,Alabama,2020-02-08,0.0,0.0
24843,US,Alabama,2020-02-09,0.0,0.0
24844,US,Alabama,2020-02-10,0.0,0.0
24845,US,Alabama,2020-02-11,0.0,0.0
24846,US,Alabama,2020-02-12,0.0,0.0
24847,US,Alabama,2020-02-13,0.0,0.0
24848,US,Alabama,2020-02-14,0.0,0.0
24849,US,Alabama,2020-02-15,0.0,0.0
24850,US,Alabama,2020-02-16,0.0,0.0
24851,US,Alabama,2020-02-17,0.0,0.0
24852,US,Alabama,2020-02-18,0.0,0.0
24853,US,Alabama,2020-02-19,0.0,0.0
24854,US,Alabama,2020-02-20,0.0,0.0
24855,US,Alabama,2020-02-21,0.0,0.0
24856,US,Alabama,2020-02-22,0.0,0.0
24857,US,Alabama,2020-02-23,0.0,0.0
24858,US,Alabama,2020-02-24,0.0,0.0
24859,US,Alabama,2020-02-25,0.0,0.0
24860,US,Alabama,2020-02-26,0.0,0.0
24861,US,Alabama,2020-02-27,0.0,0.0
24862,US,Alabama,2020-02-28,0.0,0.0
24863,US,Alabama,2020-02-29,0.0,0.0
24864,US,Alabama,2020-03-01,0.0,0.0
24865,US,Alabama,2020-03-02,0.0,0.0
24866,US,Alabama,2020-03-03,0.0,0.0
24867,US,Alabama,2020-03-04,0.0,0.0
24868,US,Alabama,2020-03-05,0.0,0.0
24869,US,Alabama,2020-03-06,0.0,0.0
24870,US,Alabama,2020-03-07,0.0,0.0
24871,US,Alabama,2020-03-08,0.0,0.0
24872,US,Alabama,2020-03-09,0.0,0.0
24873,US,Alabama,2020-03-10,0.0,0.0
24874,US,Alabama,2020-03-11,0.0,0.0
24875,US,Alabama,2020-03-12,0.0,0.0
24876,US,Alabama,2020-03-13,5.0,0.0
24877,US,Alabama,2020-03-14,6.0,0.0
24878,US,Alabama,2020-03-15,12.0,0.0
24879,US,Alabama,2020-03-16,29.0,0.0
24880,US,Alabama,2020-03-17,39.0,0.0
24881,US,Alabama,2020-03-18,46.0,0.0
24882,US,Alabama,2020-03-19,78.0,0.0
24883,US,Alabama,2020-03-20,83.0,0.0
24884,US,Alabama,2020-03-21,131.0,0.0
24885,US,Alabama,2020-03-22,157.0,0.0
24886,US,Alabama,2020-03-23,196.0,0.0
24887,US,Alabama,2020-03-24,242.0,0.0
24888,US,Alabama,2020-03-25,381.0,1.0
24889,US,Alabama,2020-03-26,517.0,1.0
24890,US,Alabama,2020-03-27,587.0,4.0
24891,US,Alabama,2020-03-28,694.0,4.0
24892,US,Alabama,2020-03-29,825.0,10.0
24893,US,Alabama,2020-03-30,899.0,10.0
24894,US,Alabama,2020-03-31,987.0,23.0
24895,US,Alabama,2020-04-01,1060.0,27.0
24932,US,Alaska,2020-01-22,0.0,0.0
24933,US,Alaska,2020-01-23,0.0,0.0
24934,US,Alaska,2020-01-24,0.0,0.0
24935,US,Alaska,2020-01-25,0.0,0.0
24936,US,Alaska,2020-01-26,0.0,0.0
24937,US,Alaska,2020-01-27,0.0,0.0
24938,US,Alaska,2020-01-28,0.0,0.0
24939,US,Alaska,2020-01-29,0.0,0.0
24940,US,Alaska,2020-01-30,0.0,0.0
24941,US,Alaska,2020-01-31,0.0,0.0
24942,US,Alaska,2020-02-01,0.0,0.0
24943,US,Alaska,2020-02-02,0.0,0.0
24944,US,Alaska,2020-02-03,0.0,0.0
24945,US,Alaska,2020-02-04,0.0,0.0
24946,US,Alaska,2020-02-05,0.0,0.0
24947,US,Alaska,2020-02-06,0.0,0.0
24948,US,Alaska,2020-02-07,0.0,0.0
24949,US,Alaska,2020-02-08,0.0,0.0
24950,US,Alaska,2020-02-09,0.0,0.0
24951,US,Alaska,2020-02-10,0.0,0.0
24952,US,Alaska,2020-02-11,0.0,0.0
24953,US,Alaska,2020-02-12,0.0,0.0
24954,US,Alaska,2020-02-13,0.0,0.0
24955,US,Alaska,2020-02-14,0.0,0.0
24956,US,Alaska,2020-02-15,0.0,0.0
24957,US,Alaska,2020-02-16,0.0,0.0
24958,US,Alaska,2020-02-17,0.0,0.0
24959,US,Alaska,2020-02-18,0.0,0.0
24960,US,Alaska,2020-02-19,0.0,0.0
24961,US,Alaska,2020-02-20,0.0,0.0
24962,US,Alaska,2020-02-21,0.0,0.0
24963,US,Alaska,2020-02-22,0.0,0.0
24964,US,Alaska,2020-02-23,0.0,0.0
24965,US,Alaska,2020-02-24,0.0,0.0
24966,US,Alaska,2020-02-25,0.0,0.0
24967,US,Alaska,2020-02-26,0.0,0.0
24968,US,Alaska,2020-02-27,0.0,0.0
24969,US,Alaska,2020-02-28,0.0,0.0
24970,US,Alaska,2020-02-29,0.0,0.0
24971,US,Alaska,2020-03-01,0.0,0.0
24972,US,Alaska,2020-03-02,0.0,0.0
24973,US,Alaska,2020-03-03,0.0,0.0
24974,US,Alaska,2020-03-04,0.0,0.0
24975,US,Alaska,2020-03-05,0.0,0.0
24976,US,Alaska,2020-03-06,0.0,0.0
24977,US,Alaska,2020-03-07,0.0,0.0
24978,US,Alaska,2020-03-08,0.0,0.0
24979,US,Alaska,2020-03-09,0.0,0.0
24980,US,Alaska,2020-03-10,0.0,0.0
24981,US,Alaska,2020-03-11,0.0,0.0
24982,US,Alaska,2020-03-12,0.0,0.0
24983,US,Alaska,2020-03-13,1.0,0.0
24984,US,Alaska,2020-03-14,0.0,0.0
24985,US,Alaska,2020-03-15,1.0,0.0
24986,US,Alaska,2020-03-16,1.0,0.0
24987,US,Alaska,2020-03-17,3.0,0.0
24988,US,Alaska,2020-03-18,6.0,0.0
24989,US,Alaska,2020-03-19,9.0,0.0
24990,US,Alaska,2020-03-20,12.0,0.0
24991,US,Alaska,2020-03-21,15.0,0.0
24992,US,Alaska,2020-03-22,20.0,0.0
24993,US,Alaska,2020-03-23,30.0,0.0
24994,US,Alaska,2020-03-24,34.0,0.0
24995,US,Alaska,2020-03-25,41.0,1.0
24996,US,Alaska,2020-03-26,56.0,1.0
24997,US,Alaska,2020-03-27,58.0,1.0
24998,US,Alaska,2020-03-28,85.0,2.0
24999,US,Alaska,2020-03-29,102.0,2.0
25000,US,Alaska,2020-03-30,114.0,3.0
25001,US,Alaska,2020-03-31,119.0,3.0
25002,US,Alaska,2020-04-01,132.0,3.0
25039,US,Arizona,2020-01-22,0.0,0.0
25040,US,Arizona,2020-01-23,0.0,0.0
25041,US,Arizona,2020-01-24,0.0,0.0
25042,US,Arizona,2020-01-25,0.0,0.0
25043,US,Arizona,2020-01-26,0.0,0.0
25044,US,Arizona,2020-01-27,0.0,0.0
25045,US,Arizona,2020-01-28,0.0,0.0
25046,US,Arizona,2020-01-29,0.0,0.0
25047,US,Arizona,2020-01-30,0.0,0.0
25048,US,Arizona,2020-01-31,0.0,0.0
25049,US,Arizona,2020-02-01,0.0,0.0
25050,US,Arizona,2020-02-02,0.0,0.0
25051,US,Arizona,2020-02-03,0.0,0.0
25052,US,Arizona,2020-02-04,0.0,0.0
25053,US,Arizona,2020-02-05,0.0,0.0
25054,US,Arizona,2020-02-06,0.0,0.0
25055,US,Arizona,2020-02-07,0.0,0.0
25056,US,Arizona,2020-02-08,0.0,0.0
25057,US,Arizona,2020-02-09,0.0,0.0
25058,US,Arizona,2020-02-10,0.0,0.0
25059,US,Arizona,2020-02-11,0.0,0.0
25060,US,Arizona,2020-02-12,0.0,0.0
25061,US,Arizona,2020-02-13,0.0,0.0
25062,US,Arizona,2020-02-14,0.0,0.0
25063,US,Arizona,2020-02-15,0.0,0.0
25064,US,Arizona,2020-02-16,0.0,0.0
25065,US,Arizona,2020-02-17,0.0,0.0
25066,US,Arizona,2020-02-18,0.0,0.0
25067,US,Arizona,2020-02-19,0.0,0.0
25068,US,Arizona,2020-02-20,0.0,0.0
25069,US,Arizona,2020-02-21,0.0,0.0
25070,US,Arizona,2020-02-22,0.0,0.0
25071,US,Arizona,2020-02-23,0.0,0.0
25072,US,Arizona,2020-02-24,0.0,0.0
25073,US,Arizona,2020-02-25,0.0,0.0
25074,US,Arizona,2020-02-26,0.0,0.0
25075,US,Arizona,2020-02-27,0.0,0.0
25076,US,Arizona,2020-02-28,0.0,0.0
25077,US,Arizona,2020-02-29,0.0,0.0
25078,US,Arizona,2020-03-01,0.0,0.0
25079,US,Arizona,2020-03-02,0.0,0.0
25080,US,Arizona,2020-03-03,0.0,0.0
25081,US,Arizona,2020-03-04,0.0,0.0
25082,US,Arizona,2020-03-05,0.0,0.0
25083,US,Arizona,2020-03-06,0.0,0.0
25084,US,Arizona,2020-03-07,0.0,0.0
25085,US,Arizona,2020-03-08,0.0,0.0
25086,US,Arizona,2020-03-09,0.0,0.0
25087,US,Arizona,2020-03-10,6.0,0.0
25088,US,Arizona,2020-03-11,9.0,0.0
25089,US,Arizona,2020-03-12,9.0,0.0
25090,US,Arizona,2020-03-13,9.0,0.0
25091,US,Arizona,2020-03-14,12.0,0.0
25092,US,Arizona,2020-03-15,13.0,0.0
25093,US,Arizona,2020-03-16,18.0,0.0
25094,US,Arizona,2020-03-17,20.0,0.0
25095,US,Arizona,2020-03-18,27.0,0.0
25096,US,Arizona,2020-03-19,45.0,0.0
25097,US,Arizona,2020-03-20,78.0,0.0
25098,US,Arizona,2020-03-21,118.0,1.0
25099,US,Arizona,2020-03-22,152.0,2.0
25100,US,Arizona,2020-03-23,235.0,2.0
25101,US,Arizona,2020-03-24,326.0,5.0
25102,US,Arizona,2020-03-25,401.0,6.0
25103,US,Arizona,2020-03-26,508.0,8.0
25104,US,Arizona,2020-03-27,665.0,13.0
25105,US,Arizona,2020-03-28,773.0,15.0
25106,US,Arizona,2020-03-29,919.0,17.0
25107,US,Arizona,2020-03-30,1157.0,20.0
25108,US,Arizona,2020-03-31,1289.0,24.0
25109,US,Arizona,2020-04-01,1530.0,29.0
25146,US,Arkansas,2020-01-22,0.0,0.0
25147,US,Arkansas,2020-01-23,0.0,0.0
25148,US,Arkansas,2020-01-24,0.0,0.0
25149,US,Arkansas,2020-01-25,0.0,0.0
25150,US,Arkansas,2020-01-26,0.0,0.0
25151,US,Arkansas,2020-01-27,0.0,0.0
25152,US,Arkansas,2020-01-28,0.0,0.0
25153,US,Arkansas,2020-01-29,0.0,0.0
25154,US,Arkansas,2020-01-30,0.0,0.0
25155,US,Arkansas,2020-01-31,0.0,0.0
25156,US,Arkansas,2020-02-01,0.0,0.0
25157,US,Arkansas,2020-02-02,0.0,0.0
25158,US,Arkansas,2020-02-03,0.0,0.0
25159,US,Arkansas,2020-02-04,0.0,0.0
25160,US,Arkansas,2020-02-05,0.0,0.0
25161,US,Arkansas,2020-02-06,0.0,0.0
25162,US,Arkansas,2020-02-07,0.0,0.0
25163,US,Arkansas,2020-02-08,0.0,0.0
25164,US,Arkansas,2020-02-09,0.0,0.0
25165,US,Arkansas,2020-02-10,0.0,0.0
25166,US,Arkansas,2020-02-11,0.0,0.0
25167,US,Arkansas,2020-02-12,0.0,0.0
25168,US,Arkansas,2020-02-13,0.0,0.0
25169,US,Arkansas,2020-02-14,0.0,0.0
25170,US,Arkansas,2020-02-15,0.0,0.0
25171,US,Arkansas,2020-02-16,0.0,0.0
25172,US,Arkansas,2020-02-17,0.0,0.0
25173,US,Arkansas,2020-02-18,0.0,0.0
25174,US,Arkansas,2020-02-19,0.0,0.0
25175,US,Arkansas,2020-02-20,0.0,0.0
25176,US,Arkansas,2020-02-21,0.0,0.0
25177,US,Arkansas,2020-02-22,0.0,0.0
25178,US,Arkansas,2020-02-23,0.0,0.0
25179,US,Arkansas,2020-02-24,0.0,0.0
25180,US,Arkansas,2020-02-25,0.0,0.0
25181,US,Arkansas,2020-02-26,0.0,0.0
25182,US,Arkansas,2020-02-27,0.0,0.0
25183,US,Arkansas,2020-02-28,0.0,0.0
25184,US,Arkansas,2020-02-29,0.0,0.0
25185,US,Arkansas,2020-03-01,0.0,0.0
25186,US,Arkansas,2020-03-02,0.0,0.0
25187,US,Arkansas,2020-03-03,0.0,0.0
25188,US,Arkansas,2020-03-04,0.0,0.0
25189,US,Arkansas,2020-03-05,0.0,0.0
25190,US,Arkansas,2020-03-06,0.0,0.0
25191,US,Arkansas,2020-03-07,0.0,0.0
25192,US,Arkansas,2020-03-08,0.0,0.0
25193,US,Arkansas,2020-03-09,0.0,0.0
25194,US,Arkansas,2020-03-10,0.0,0.0
25195,US,Arkansas,2020-03-11,1.0,0.0
25196,US,Arkansas,2020-03-12,6.0,0.0
25197,US,Arkansas,2020-03-13,6.0,0.0
25198,US,Arkansas,2020-03-14,12.0,0.0
25199,US,Arkansas,2020-03-15,16.0,0.0
25200,US,Arkansas,2020-03-16,22.0,0.0
25201,US,Arkansas,2020-03-17,22.0,0.0
25202,US,Arkansas,2020-03-18,33.0,0.0
25203,US,Arkansas,2020-03-19,62.0,0.0
25204,US,Arkansas,2020-03-20,96.0,0.0
25205,US,Arkansas,2020-03-21,122.0,0.0
25206,US,Arkansas,2020-03-22,165.0,0.0
25207,US,Arkansas,2020-03-23,192.0,0.0
25208,US,Arkansas,2020-03-24,219.0,2.0
25209,US,Arkansas,2020-03-25,280.0,2.0
25210,US,Arkansas,2020-03-26,335.0,2.0
25211,US,Arkansas,2020-03-27,381.0,3.0
25212,US,Arkansas,2020-03-28,409.0,5.0
25213,US,Arkansas,2020-03-29,426.0,6.0
25214,US,Arkansas,2020-03-30,473.0,7.0
25215,US,Arkansas,2020-03-31,523.0,8.0
25216,US,Arkansas,2020-04-01,584.0,10.0
25253,US,California,2020-01-22,0.0,0.0
25254,US,California,2020-01-23,0.0,0.0
25255,US,California,2020-01-24,0.0,0.0
25256,US,California,2020-01-25,0.0,0.0
25257,US,California,2020-01-26,0.0,0.0
25258,US,California,2020-01-27,0.0,0.0
25259,US,California,2020-01-28,0.0,0.0
25260,US,California,2020-01-29,0.0,0.0
25261,US,California,2020-01-30,0.0,0.0
25262,US,California,2020-01-31,0.0,0.0
25263,US,California,2020-02-01,0.0,0.0
25264,US,California,2020-02-02,0.0,0.0
25265,US,California,2020-02-03,0.0,0.0
25266,US,California,2020-02-04,0.0,0.0
25267,US,California,2020-02-05,0.0,0.0
25268,US,California,2020-02-06,0.0,0.0
25269,US,California,2020-02-07,0.0,0.0
25270,US,California,2020-02-08,0.0,0.0
25271,US,California,2020-02-09,0.0,0.0
25272,US,California,2020-02-10,0.0,0.0
25273,US,California,2020-02-11,0.0,0.0
25274,US,California,2020-02-12,0.0,0.0
25275,US,California,2020-02-13,0.0,0.0
25276,US,California,2020-02-14,0.0,0.0
25277,US,California,2020-02-15,0.0,0.0
25278,US,California,2020-02-16,0.0,0.0
25279,US,California,2020-02-17,0.0,0.0
25280,US,California,2020-02-18,0.0,0.0
25281,US,California,2020-02-19,0.0,0.0
25282,US,California,2020-02-20,0.0,0.0
25283,US,California,2020-02-21,0.0,0.0
25284,US,California,2020-02-22,0.0,0.0
25285,US,California,2020-02-23,0.0,0.0
25286,US,California,2020-02-24,0.0,0.0
25287,US,California,2020-02-25,0.0,0.0
25288,US,California,2020-02-26,0.0,0.0
25289,US,California,2020-02-27,0.0,0.0
25290,US,California,2020-02-28,0.0,0.0
25291,US,California,2020-02-29,0.0,0.0
25292,US,California,2020-03-01,0.0,0.0
25293,US,California,2020-03-02,0.0,0.0
25294,US,California,2020-03-03,0.0,0.0
25295,US,California,2020-03-04,0.0,0.0
25296,US,California,2020-03-05,0.0,0.0
25297,US,California,2020-03-06,0.0,0.0
25298,US,California,2020-03-07,0.0,0.0
25299,US,California,2020-03-08,0.0,0.0
25300,US,California,2020-03-09,0.0,0.0
25301,US,California,2020-03-10,144.0,2.0
25302,US,California,2020-03-11,177.0,3.0
25303,US,California,2020-03-12,221.0,4.0
25304,US,California,2020-03-13,282.0,4.0
25305,US,California,2020-03-14,340.0,5.0
25306,US,California,2020-03-15,426.0,6.0
25307,US,California,2020-03-16,557.0,7.0
25308,US,California,2020-03-17,698.0,12.0
25309,US,California,2020-03-18,751.0,13.0
25310,US,California,2020-03-19,952.0,18.0
25311,US,California,2020-03-20,1177.0,23.0
25312,US,California,2020-03-21,1364.0,24.0
25313,US,California,2020-03-22,1646.0,30.0
25314,US,California,2020-03-23,2108.0,39.0
25315,US,California,2020-03-24,2538.0,50.0
25316,US,California,2020-03-25,2998.0,65.0
25317,US,California,2020-03-26,3899.0,81.0
25318,US,California,2020-03-27,4657.0,94.0
25319,US,California,2020-03-28,5095.0,110.0
25320,US,California,2020-03-29,5852.0,124.0
25321,US,California,2020-03-30,7138.0,146.0
25322,US,California,2020-03-31,8210.0,173.0
25323,US,California,2020-04-01,9399.0,199.0
25360,US,Colorado,2020-01-22,0.0,0.0
25361,US,Colorado,2020-01-23,0.0,0.0
25362,US,Colorado,2020-01-24,0.0,0.0
25363,US,Colorado,2020-01-25,0.0,0.0
25364,US,Colorado,2020-01-26,0.0,0.0
25365,US,Colorado,2020-01-27,0.0,0.0
25366,US,Colorado,2020-01-28,0.0,0.0
25367,US,Colorado,2020-01-29,0.0,0.0
25368,US,Colorado,2020-01-30,0.0,0.0
25369,US,Colorado,2020-01-31,0.0,0.0
25370,US,Colorado,2020-02-01,0.0,0.0
25371,US,Colorado,2020-02-02,0.0,0.0
25372,US,Colorado,2020-02-03,0.0,0.0
25373,US,Colorado,2020-02-04,0.0,0.0
25374,US,Colorado,2020-02-05,0.0,0.0
25375,US,Colorado,2020-02-06,0.0,0.0
25376,US,Colorado,2020-02-07,0.0,0.0
25377,US,Colorado,2020-02-08,0.0,0.0
25378,US,Colorado,2020-02-09,0.0,0.0
25379,US,Colorado,2020-02-10,0.0,0.0
25380,US,Colorado,2020-02-11,0.0,0.0
25381,US,Colorado,2020-02-12,0.0,0.0
25382,US,Colorado,2020-02-13,0.0,0.0
25383,US,Colorado,2020-02-14,0.0,0.0
25384,US,Colorado,2020-02-15,0.0,0.0
25385,US,Colorado,2020-02-16,0.0,0.0
25386,US,Colorado,2020-02-17,0.0,0.0
25387,US,Colorado,2020-02-18,0.0,0.0
25388,US,Colorado,2020-02-19,0.0,0.0
25389,US,Colorado,2020-02-20,0.0,0.0
25390,US,Colorado,2020-02-21,0.0,0.0
25391,US,Colorado,2020-02-22,0.0,0.0
25392,US,Colorado,2020-02-23,0.0,0.0
25393,US,Colorado,2020-02-24,0.0,0.0
25394,US,Colorado,2020-02-25,0.0,0.0
25395,US,Colorado,2020-02-26,0.0,0.0
25396,US,Colorado,2020-02-27,0.0,0.0
25397,US,Colorado,2020-02-28,0.0,0.0
25398,US,Colorado,2020-02-29,0.0,0.0
25399,US,Colorado,2020-03-01,0.0,0.0
25400,US,Colorado,2020-03-02,0.0,0.0
25401,US,Colorado,2020-03-03,0.0,0.0
25402,US,Colorado,2020-03-04,0.0,0.0
25403,US,Colorado,2020-03-05,0.0,0.0
25404,US,Colorado,2020-03-06,0.0,0.0
25405,US,Colorado,2020-03-07,0.0,0.0
25406,US,Colorado,2020-03-08,0.0,0.0
25407,US,Colorado,2020-03-09,0.0,0.0
25408,US,Colorado,2020-03-10,15.0,0.0
25409,US,Colorado,2020-03-11,34.0,0.0
25410,US,Colorado,2020-03-12,45.0,0.0
25411,US,Colorado,2020-03-13,49.0,0.0
25412,US,Colorado,2020-03-14,101.0,1.0
25413,US,Colorado,2020-03-15,131.0,1.0
25414,US,Colorado,2020-03-16,160.0,1.0
25415,US,Colorado,2020-03-17,160.0,2.0
25416,US,Colorado,2020-03-18,184.0,2.0
25417,US,Colorado,2020-03-19,277.0,4.0
25418,US,Colorado,2020-03-20,363.0,4.0
25419,US,Colorado,2020-03-21,390.0,4.0
25420,US,Colorado,2020-03-22,591.0,6.0
25421,US,Colorado,2020-03-23,704.0,7.0
25422,US,Colorado,2020-03-24,723.0,8.0
25423,US,Colorado,2020-03-25,1021.0,16.0
25424,US,Colorado,2020-03-26,1430.0,19.0
25425,US,Colorado,2020-03-27,1433.0,27.0
25426,US,Colorado,2020-03-28,1740.0,31.0
25427,US,Colorado,2020-03-29,2307.0,47.0
25428,US,Colorado,2020-03-30,2311.0,47.0
25429,US,Colorado,2020-03-31,2966.0,69.0
25430,US,Colorado,2020-04-01,2982.0,69.0
25467,US,Connecticut,2020-01-22,0.0,0.0
25468,US,Connecticut,2020-01-23,0.0,0.0
25469,US,Connecticut,2020-01-24,0.0,0.0
25470,US,Connecticut,2020-01-25,0.0,0.0
25471,US,Connecticut,2020-01-26,0.0,0.0
25472,US,Connecticut,2020-01-27,0.0,0.0
25473,US,Connecticut,2020-01-28,0.0,0.0
25474,US,Connecticut,2020-01-29,0.0,0.0
25475,US,Connecticut,2020-01-30,0.0,0.0
25476,US,Connecticut,2020-01-31,0.0,0.0
25477,US,Connecticut,2020-02-01,0.0,0.0
25478,US,Connecticut,2020-02-02,0.0,0.0
25479,US,Connecticut,2020-02-03,0.0,0.0
25480,US,Connecticut,2020-02-04,0.0,0.0
25481,US,Connecticut,2020-02-05,0.0,0.0
25482,US,Connecticut,2020-02-06,0.0,0.0
25483,US,Connecticut,2020-02-07,0.0,0.0
25484,US,Connecticut,2020-02-08,0.0,0.0
25485,US,Connecticut,2020-02-09,0.0,0.0
25486,US,Connecticut,2020-02-10,0.0,0.0
25487,US,Connecticut,2020-02-11,0.0,0.0
25488,US,Connecticut,2020-02-12,0.0,0.0
25489,US,Connecticut,2020-02-13,0.0,0.0
25490,US,Connecticut,2020-02-14,0.0,0.0
